
           4   -0.482175   -0.482465 0.000214552
           5   -0.482071   -0.482386 0.000185535
           6   -0.482986   -0.482486 0.000179563
           7   -0.482242   -0.482451 0.000157254
           8   -0.482254   -0.482427 0.000139528
           9   -0.481917    -0.48237 0.000135039
          10   -0.483312   -0.482464 0.000150852
          11   -0.482622   -0.482479 0.000137814
          12   -0.482837   -0.482508 0.000129523
          13   -0.482946   -0.482542 0.000123865
          14   -0.482042   -0.482506 0.000120065
          15   -0.482813   -0.482527 0.000113786
          16   -0.482287   -0.482512 0.000107655
          17   -0.482412   -0.482506 0.000101482
          18   -0.482761    -0.48252 9.68271e-05
          19   -0.483422   -0.482568 0.000102719
          20   -0.483388   -0.482609 0.000105456
           1   -0.462782   -0.462782           0
           2   -0.462171   -0.462476 0.000215809
           3   -0.462169   -0.462374 0.000166457
           4   -0.462843   -0.462491 0.000160969
           5   -0.461478   -0.462288 0.000222395
           6    -0.46217   -0.462269 0.000186198
           7   -0.463342   -0.462422 0.000213621
           8   -0.461153   -0.462263  0.00023868
           9   -0.462478   -0.462287 0.000213342
          10   -0.462514    -0.46231 0.000193213
          11    -0.46169   -0.462254 0.000183695
          12   -0.461282   -0.462173 0.000185361
          13   -0.462264    -0.46218 0.000171236
          14   -0.462288   -0.462187 0.000159179
          15   -0.461666   -0.462153 0.000152321
          16   -0.463516   -0.462238 0.000164922
          17   -0.463185   -0.462294 0.000164358
          18   -0.461666   -0.462259 0.000158887
          19   -0.462145   -0.462253 0.000150637
          20   -0.462194    -0.46225 0.000143133
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
